Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewCases,NewConfirmed,NewDeaths
Mali,2020-03-31,25.0,1.32,0.0,2.0,0.08,,,0.0,0.0
Mali,2020-04-01,28.0,1.48,0.0,2.0,0.07142857142857142,,,3.0,0.0
Mali,2020-04-02,31.0,1.63,0.0,3.0,0.0967741935483871,,,3.0,1.0
Mali,2020-04-03,36.0,1.9,0.0,3.0,0.08333333333333333,,,5.0,0.0
Mali,2020-04-07,45.0,2.25,1.0,5.0,0.1111111111111111,,,9.0,2.0
Mali,2020-04-10,74.0,3.71,22.0,7.0,0.0945945945945946,,,29.0,2.0
Mali,2020-04-11,87.0,4.36,22.0,7.0,0.08045977011494253,,,13.0,0.0
Mali,2020-04-12,87.0,4.36,22.0,7.0,0.08045977011494253,,,0.0,0.0
Mali,2020-04-14,123.0,6.16,26.0,10.0,0.08130081300813008,,,36.0,3.0
Mali,2020-04-17,171.0,8.56,34.0,13.0,0.07602339181286549,,,48.0,3.0
Mali,2020-04-18,171.0,8.56,34.0,13.0,0.07602339181286549,,,0.0,0.0
Mali,2020-04-20,224.0,11.22,42.0,14.0,0.0625,,,53.0,1.0
Mali,2020-04-22,258.0,12.92,57.0,14.0,0.05426356589147287,,,34.0,0.0
Mali,2020-04-23,293.0,14.67,73.0,17.0,0.05802047781569966,,,35.0,3.0
Mali,2020-04-24,309.0,15.47,77.0,21.0,0.06796116504854369,,,16.0,4.0
Mali,2020-04-25,325.0,16.27,87.0,21.0,0.06461538461538463,,,16.0,0.0
Mali,2020-04-26,370.0,18.53,91.0,21.0,0.05675675675675676,,,45.0,0.0
Mali,2020-04-27,389.0,19.48,112.0,23.0,0.05912596401028278,,,19.0,2.0
Mali,2020-04-28,408.0,20.43,112.0,23.0,0.05637254901960784,,,19.0,0.0
Mali,2020-04-29,424.0,21.23,122.0,24.0,0.05660377358490566,,,16.0,1.0
Mali,2020-04-30,424.0,21.23,122.0,24.0,0.05660377358490566,,,0.0,0.0
Mali,2020-05-01,490.0,25.0,135.0,26.0,0.053061224489795916,,,66.0,2.0
Mali,2020-05-02,508.0,25.0,196.0,26.0,0.05118110236220472,,,18.0,0.0
Mali,2020-05-03,544.0,27.0,206.0,26.0,0.04779411764705882,,,36.0,0.0
Mali,2020-05-04,544.0,27.0,206.0,26.0,0.04779411764705882,,,0.0,0.0
Mali,2020-05-05,580.0,29.0,223.0,29.0,0.05,,,36.0,3.0
Mali,2020-05-06,612.0,31.0,228.0,32.0,0.052287581699346414,,,32.0,3.0
Mali,2020-05-07,631.0,32.0,261.0,32.0,0.05071315372424723,,,19.0,0.0
Mali,2020-05-08,650.0,33.0,271.0,32.0,0.04923076923076923,,,19.0,0.0
Mali,2020-05-09,668.0,33.0,285.0,35.0,0.05239520958083832,,,18.0,3.0
Mali,2020-05-10,692.0,35.0,298.0,37.0,0.05346820809248555,,,24.0,2.0
Mali,2020-05-11,704.0,35.0,351.0,38.0,0.05397727272727273,,,12.0,1.0
Mali,2020-05-12,712.0,36.0,377.0,39.0,0.054775280898876406,,,8.0,1.0
Mali,2020-05-13,730.0,37.0,398.0,40.0,0.0547945205479452,,,18.0,1.0
Mali,2020-05-15,779.0,39.0,436.0,46.0,0.059050064184852376,,,49.0,6.0
Mali,2020-05-16,806.0,40.0,455.0,46.0,0.05707196029776675,,,27.0,0.0
Mali,2020-05-17,835.0,42.0,479.0,48.0,0.05748502994011976,,,29.0,2.0
Mali,2020-05-18,860.0,43.0,494.0,452.0,0.5255813953488372,,,25.0,404.0
Mali,2020-05-19,874.0,44.0,512.0,452.0,0.517162471395881,,,14.0,0.0
Mali,2020-05-20,901.0,45.0,529.0,53.0,0.05882352941176471,,,27.0,0.0
,2020-05-21,,,,,,,,,
Mali,2020-05-22,947.0,47.0,558.0,60.0,0.06335797254487856,,,,
Mali,2020-05-23,969.0,49.0,560.0,62.0,0.06398348813209494,,,22.0,2.0
Mali,2020-05-24,1015.0,51.0,574.0,63.0,0.06206896551724138,,,46.0,1.0
