Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewCases,NewConfirmed,NewDeaths
North Macedonia,2020-03-31,285.0,137.21,12.0,7.0,0.024561404,,,0.0,0.0
North Macedonia,2020-04-01,329.0,158.39,12.0,9.0,0.02735562310030395,,,44.0,2.0
North Macedonia,2020-04-02,354.0,170.43,17.0,10.0,0.02824858757062147,,,25.0,1.0
North Macedonia,2020-04-03,384.0,184.87,17.0,11.0,0.028645833333333325,,,30.0,1.0
North Macedonia,2020-04-07,570.0,274.42,27.0,21.0,0.036842105263157884,,,186.0,10.0
North Macedonia,2020-04-10,663.0,319.19,37.0,30.0,0.045248868778280535,,,93.0,9.0
North Macedonia,2020-04-11,711.0,342.3,41.0,32.0,0.0450070323488045,,,48.0,2.0
North Macedonia,2020-04-12,760.0,365.89,41.0,34.0,0.044736842105263165,,,49.0,2.0
North Macedonia,2020-04-14,854.0,411.14,44.0,38.0,0.04449648711943794,,,94.0,4.0
North Macedonia,2020-04-17,1081.0,520.43,121.0,46.0,0.0425531914893617,,,227.0,8.0
North Macedonia,2020-04-18,1117.0,537.76,139.0,49.0,0.04386750223813786,,,36.0,3.0
North Macedonia,2020-04-20,1207.0,581.09,178.0,51.0,0.04225352112676056,,,90.0,2.0
North Macedonia,2020-04-22,1231.0,592.64,224.0,55.0,0.044679122664500415,,,24.0,4.0
North Macedonia,2020-04-23,1259.0,606.12,272.0,56.0,0.04447974583002383,,,28.0,1.0
North Macedonia,2020-04-24,1300.0,625.86,301.0,56.0,0.04307692307692308,,,41.0,0.0
North Macedonia,2020-04-25,1326.0,638.38,337.0,57.0,0.042986425339366516,,,26.0,1.0
North Macedonia,2020-04-26,1367.0,658.12,374.0,59.0,0.043160204828090715,,,41.0,2.0
North Macedonia,2020-04-27,1386.0,667.27,500.0,61.0,0.044011544011544015,,,19.0,2.0
North Macedonia,2020-04-28,1399.0,673.52,553.0,65.0,0.04646175839885633,,,13.0,4.0
North Macedonia,2020-04-29,1421.0,684.12,589.0,71.0,0.049964813511611535,,,22.0,6.0
North Macedonia,2020-04-30,1421.0,684.12,589.0,71.0,0.049964813511611535,,,0.0,0.0
North Macedonia,2020-05-01,1465.0,705.0,738.0,77.0,0.05255972696245734,,,44.0,6.0
North Macedonia,2020-05-02,1494.0,719.0,807.0,81.0,0.05421686746987952,,,29.0,4.0
North Macedonia,2020-05-03,1506.0,725.0,852.0,82.0,0.05444887118193891,,,12.0,1.0
North Macedonia,2020-05-04,1506.0,725.0,852.0,82.0,0.05444887118193891,,,0.0,0.0
