Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewCases,NewConfirmed,NewDeaths
South Korea,2020-03-31,9786.0,191.73,5408.0,162.0,0.016554261,,,0.0,0.0
South Korea,2020-04-01,9887.0,193.71,5567.0,165.0,0.01668858096490341,,,101.0,3.0
South Korea,2020-04-02,9976.0,195.46,5828.0,169.0,0.016940657578187652,,,89.0,4.0
South Korea,2020-04-03,9976.0,195.46,5828.0,169.0,0.016940657578187652,,,0.0,0.0
South Korea,2020-04-07,10284.0,198.61,6598.0,186.0,0.01808634772462077,,,308.0,17.0
South Korea,2020-04-10,10450.0,201.81,7117.0,208.0,0.019904306220095692,,,166.0,22.0
South Korea,2020-04-11,10480.0,202.39,7243.0,211.0,0.02013358778625954,,,30.0,3.0
South Korea,2020-04-12,10480.0,202.39,7243.0,211.0,0.02013358778625954,,,0.0,0.0
South Korea,2020-04-14,10564.0,204.01,7534.0,222.0,0.02101476713366149,,,84.0,11.0
South Korea,2020-04-17,10613.0,204.96,7757.0,229.0,0.021577310845189858,,,49.0,7.0
South Korea,2020-04-18,10653.0,205.73,7937.0,232.0,0.02177790293813949,,,40.0,3.0
South Korea,2020-04-20,10674.0,206.14,8114.0,236.0,0.022109799512834927,,,21.0,4.0
South Korea,2020-04-22,10683.0,206.31,8213.0,237.0,0.02218477955630441,,,9.0,1.0
South Korea,2020-04-23,10702.0,206.68,8411.0,240.0,0.02242571481965988,,,19.0,3.0
South Korea,2020-04-24,10708.0,206.8,8501.0,240.0,0.02241314904744117,,,6.0,0.0
South Korea,2020-04-25,10708.0,206.8,8501.0,240.0,0.02241314904744117,,,0.0,0.0
South Korea,2020-04-26,10728.0,207.18,8717.0,242.0,0.02255779269202088,,,20.0,2.0
South Korea,2020-04-27,10738.0,207.38,8764.0,243.0,0.022629912460420936,,,10.0,1.0
South Korea,2020-04-28,10738.0,207.38,8764.0,243.0,0.022629912460420936,,,0.0,0.0
South Korea,2020-04-29,10761.0,207.82,8922.0,246.0,0.022860328965709508,,,23.0,3.0
South Korea,2020-04-30,10761.0,207.82,8922.0,246.0,0.022860328965709508,,,0.0,0.0
South Korea,2020-05-01,10765.0,208.0,9059.0,247.0,0.0229447282861124,,,4.0,1.0
South Korea,2020-05-02,10774.0,208.0,9072.0,248.0,0.023018377575645076,,,9.0,1.0
South Korea,2020-05-03,10780.0,208.0,9123.0,250.0,0.023191094619666047,,,6.0,2.0
South Korea,2020-05-04,10793.0,208.0,9183.0,250.0,0.02316316130825535,,,13.0,0.0
South Korea,2020-05-05,10804.0,209.0,9283.0,254.0,0.023509811181044057,,,11.0,4.0
South Korea,2020-05-06,10804.0,209.0,9283.0,254.0,0.023509811181044057,,,0.0,0.0
South Korea,2020-05-07,10810.0,209.0,9419.0,256.0,0.02368177613320999,,,6.0,2.0
South Korea,2020-05-08,10810.0,209.0,9419.0,256.0,0.02368177613320999,,,0.0,0.0
South Korea,2020-05-09,10822.0,209.0,9484.0,256.0,0.02365551654038071,,,12.0,0.0
South Korea,2020-05-10,10874.0,210.0,9610.0,256.0,0.02354239470296119,,,52.0,0.0
South Korea,2020-05-11,10909.0,211.0,9632.0,256.0,0.023466862223851862,,,35.0,0.0
South Korea,2020-05-12,10936.0,211.0,9670.0,258.0,0.023591806876371614,,,27.0,2.0
South Korea,2020-05-13,10962.0,212.0,9695.0,259.0,0.02362707535121328,,,26.0,1.0
South Korea,2020-05-15,11018.0,213.0,9821.0,260.0,0.02359774913777455,,,56.0,1.0
South Korea,2020-05-16,11037.0,213.0,9851.0,262.0,0.023738334692398298,,,19.0,2.0
South Korea,2020-05-17,11037.0,213.0,9851.0,262.0,0.023738334692398298,,,0.0,0.0
South Korea,2020-05-18,11065.0,214.0,9904.0,263.0,0.02376863985539991,,,28.0,1.0
South Korea,2020-05-19,11065.0,214.0,9904.0,263.0,0.02376863985539991,,,0.0,0.0
South Korea,2020-05-20,11110.0,215.0,10066.0,263.0,0.023672367236723668,,,45.0,0.0
,2020-05-21,,,,,,,,,
South Korea,2020-05-22,11142.0,215.0,10162.0,264.0,0.023694130317716743,,,,
South Korea,2020-05-23,11165.0,216.0,10194.0,266.0,0.023824451410658302,,,23.0,2.0
South Korea,2020-05-24,11190.0,216.0,10213.0,266.0,0.023771224307417342,,,25.0,0.0
South Korea,2020-05-25,11190.0,216.0,10213.0,266.0,0.023771224307417342,,,0.0,0.0
South Korea,2020-05-26,11206.0,216.0,10226.0,267.0,0.02382652150633589,,,16.0,1.0
South Korea,2020-05-27,11225.0,217.0,10275.0,269.0,0.02396436525612472,,,19.0,2.0
South Korea,2020-05-28,11265.0,218.0,10295.0,269.0,0.023879272081668887,,,40.0,0.0
South Korea,2020-05-29,11402.0,220.0,10363.0,269.0,0.02359235221890896,,,137.0,0.0
South Korea,2020-05-30,11441.0,221.0,10398.0,269.0,0.02351193077528188,,,39.0,0.0
South Korea,2020-05-31,11468.0,221.0,10405.0,270.0,0.023543773979769797,,,27.0,1.0
