Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewCases,NewConfirmed,NewDeaths
Croatia,2020-03-31,790.0,168.58,64.0,6.0,0.0075949369999999995,,,0.0,0.0
Croatia,2020-04-01,867.0,185.01,67.0,6.0,0.006920415224913495,,,77.0,0.0
Croatia,2020-04-02,963.0,205.5,73.0,6.0,0.006230529595015576,,,96.0,0.0
Croatia,2020-04-03,1011.0,215.74,88.0,7.0,0.006923837784371909,,,48.0,1.0
Croatia,2020-04-07,1222.0,299.79,130.0,16.0,0.01309328968903437,,,211.0,9.0
Croatia,2020-04-10,1407.0,345.17,219.0,20.0,0.014214641080312722,,,185.0,4.0
Croatia,2020-04-11,1495.0,366.76,231.0,21.0,0.014046822742474915,,,88.0,1.0
Croatia,2020-04-12,1534.0,376.33,323.0,21.0,0.013689700130378095,,,39.0,0.0
Croatia,2020-04-14,1650.0,404.78,400.0,25.0,0.015151515151515154,,,116.0,4.0
Croatia,2020-04-17,1791.0,439.37,529.0,35.0,0.01954215522054718,,,141.0,10.0
Croatia,2020-04-18,1814.0,445.02,600.0,36.0,0.019845644983461964,,,23.0,1.0
Croatia,2020-04-20,1871.0,459.0,709.0,47.0,0.02512025654730091,,,57.0,11.0
Croatia,2020-04-22,1908.0,468.08,801.0,48.0,0.025157232704402517,,,37.0,1.0
Croatia,2020-04-23,1950.0,478.38,869.0,48.0,0.024615384615384612,,,42.0,0.0
Croatia,2020-04-24,1981.0,485.99,883.0,50.0,0.02523977788995457,,,31.0,2.0
Croatia,2020-04-25,2009.0,492.86,982.0,51.0,0.02538576406172225,,,28.0,1.0
Croatia,2020-04-26,2016.0,494.57,1034.0,54.0,0.026785714285714284,,,7.0,3.0
Croatia,2020-04-27,2030.0,498.01,1103.0,55.0,0.027093596059113302,,,14.0,1.0
Croatia,2020-04-28,2039.0,500.22,1166.0,59.0,0.028935752820009812,,,9.0,4.0
Croatia,2020-04-29,2047.0,502.18,1232.0,63.0,0.03077674645823156,,,8.0,4.0
Croatia,2020-04-30,2047.0,502.18,1232.0,63.0,0.03077674645823156,,,0.0,0.0
Croatia,2020-05-01,2076.0,509.0,1348.0,69.0,0.033236994219653176,,,29.0,6.0
Croatia,2020-05-02,2085.0,512.0,1421.0,75.0,0.03597122302158273,,,9.0,6.0
Croatia,2020-05-03,2088.0,512.0,1463.0,77.0,0.036877394636015325,,,3.0,2.0
Croatia,2020-05-04,2088.0,512.0,1463.0,77.0,0.036877394636015325,,,0.0,0.0
