Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewCases,NewConfirmed,NewDeaths
Malaysia,2020-03-31,2626.0,79.03,479.0,37.0,0.014089871,,,0.0,0.0
Malaysia,2020-04-01,2766.0,83.24,537.0,43.0,0.015545914678235719,,,140.0,6.0
Malaysia,2020-04-02,2908.0,87.51,645.0,45.0,0.015474552957359009,,,142.0,2.0
Malaysia,2020-04-03,3116.0,93.77,767.0,50.0,0.016046213093709884,,,208.0,5.0
Malaysia,2020-04-07,3793.0,115.86,1241.0,62.0,0.01634590034273662,,,677.0,12.0
Malaysia,2020-04-10,4228.0,129.15,1608.0,67.0,0.015846736045411543,,,435.0,5.0
Malaysia,2020-04-11,4346.0,132.75,1830.0,70.0,0.016106764841233318,,,118.0,3.0
Malaysia,2020-04-12,4530.0,138.37,1995.0,73.0,0.016114790286975718,,,184.0,3.0
Malaysia,2020-04-14,4817.0,147.14,2276.0,77.0,0.015985052937512977,,,287.0,4.0
Malaysia,2020-04-17,5182.0,158.29,2766.0,84.0,0.016209957545349287,,,365.0,7.0
Malaysia,2020-04-18,5305.0,162.05,3102.0,88.0,0.016588124410933082,,,123.0,4.0
Malaysia,2020-04-20,5389.0,164.61,3197.0,89.0,0.016515123399517537,,,84.0,1.0
Malaysia,2020-04-22,5482.0,167.45,3349.0,92.0,0.016782196278730392,,,93.0,3.0
Malaysia,2020-04-23,5532.0,168.98,3452.0,93.0,0.016811279826464208,,,50.0,1.0
Malaysia,2020-04-24,5691.0,173.84,3663.0,96.0,0.01686874011597259,,,159.0,3.0
Malaysia,2020-04-25,5691.0,173.84,3663.0,96.0,0.01686874011597259,,,0.0,0.0
Malaysia,2020-04-26,5742.0,175.39,3762.0,98.0,0.017067223963775687,,,51.0,2.0
Malaysia,2020-04-27,5780.0,176.55,3862.0,98.0,0.016955017301038062,,,38.0,0.0
Malaysia,2020-04-28,5820.0,177.78,3957.0,99.0,0.017010309278350514,,,40.0,1.0
Malaysia,2020-04-29,5851.0,178.72,4032.0,100.0,0.017091095539224062,,,31.0,1.0
Malaysia,2020-04-30,5851.0,178.72,4032.0,100.0,0.017091095539224062,,,0.0,0.0
Malaysia,2020-05-01,6002.0,183.0,4171.0,102.0,0.016994335221592802,,,151.0,2.0
Malaysia,2020-05-02,6071.0,185.0,4210.0,103.0,0.01696590347553945,,,69.0,1.0
Malaysia,2020-05-03,6176.0,189.0,4326.0,103.0,0.016677461139896373,,,105.0,0.0
Malaysia,2020-05-04,6298.0,192.0,4413.0,105.0,0.01667195935217529,,,122.0,2.0
Malaysia,2020-05-05,6353.0,194.0,4484.0,105.0,0.016527624744215333,,,55.0,0.0
Malaysia,2020-05-06,6383.0,195.0,4567.0,106.0,0.016606611311295632,,,30.0,1.0
Malaysia,2020-05-07,6428.0,196.0,4702.0,107.0,0.016645924082140634,,,45.0,1.0
Malaysia,2020-05-08,6467.0,198.0,4776.0,107.0,0.01654553888974795,,,39.0,0.0
