Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewCases,NewConfirmed,NewDeaths
Bangladesh,2020-03-31,49,0.29,19.0,5,0.10204081599999999,,,0,0
Bangladesh,2020-04-01,51,0.31,25.0,5,0.09803921568627452,,,2,0
Bangladesh,2020-04-02,54,0.32,25.0,5,0.0925925925925926,,,3,0
Bangladesh,2020-04-03,56,0.34,26.0,6,0.10714285714285714,,,2,1
Bangladesh,2020-04-07,123,0.73,33.0,12,0.0975609756097561,,,67,6
Bangladesh,2020-04-10,330,1.96,33.0,21,0.06363636363636363,,,207,9
Bangladesh,2020-04-11,424,2.52,33.0,27,0.06367924528301888,,,94,6
Bangladesh,2020-04-12,482,2.86,36.0,30,0.06224066390041494,,,58,3
Bangladesh,2020-04-14,803,4.77,42.0,39,0.04856787048567871,,,321,9
Bangladesh,2020-04-17,1572,9.34,49.0,60,0.03816793893129771,,,769,21
Bangladesh,2020-04-18,2144,12.73,66.0,84,0.039179104477611935,,,572,24
Bangladesh,2020-04-20,2456,14.59,75.0,91,0.03705211726384365,,,312,7
Bangladesh,2020-04-22,3382,20.09,87.0,110,0.032525133057362515,,,926,19
Bangladesh,2020-04-23,3772,22.4,92.0,120,0.03181336161187698,,,390,10
Bangladesh,2020-04-24,4186,24.86,108.0,127,0.030339225991399908,,,414,7
Bangladesh,2020-04-25,4689,27.85,112.0,131,0.027937726594156536,,,503,4
Bangladesh,2020-04-26,4998,29.68,112.0,140,0.028011204481792718,,,309,9
Bangladesh,2020-04-27,5416,32.17,122.0,145,0.026772525849335302,,,418,5
Bangladesh,2020-04-28,5913,35.12,131.0,152,0.025706071368171823,,,497,7
Bangladesh,2020-04-29,6462,38.38,139.0,155,0.023986381925100587,,,549,3
Bangladesh,2020-04-30,6462,38.38,139.0,155,0.023986381925100587,,,0,0
Bangladesh,2020-05-01,7667,46.0,160.0,168,0.0219120907786618,,,1205,13
Bangladesh,2020-05-02,8238,49.0,174.0,170,0.020636076717649915,,,571,2
Bangladesh,2020-05-03,8790,52.0,177.0,175,0.01990898748577929,,,552,5
Bangladesh,2020-05-04,9455,56.0,1063.0,177,0.01872025383395029,,,665,2
Bangladesh,2020-05-05,10143,60.0,1209.0,182,0.017943409247757072,,,688,5
Bangladesh,2020-05-06,10929,65.0,1403.0,183,0.01674444139445512,,,786,1
Bangladesh,2020-05-07,11719,70.0,1403.0,186,0.015871661404556703,,,790,3
Bangladesh,2020-05-08,12425,74.0,1910.0,199,0.016016096579476863,,,706,13
Bangladesh,2020-05-09,13134,78.0,1910.0,206,0.01568448302116644,,,709,7
Bangladesh,2020-05-10,13770,82.0,2414.0,214,0.015541031227305737,,,636,8
Bangladesh,2020-05-11,14657,87.0,2650.0,228,0.01555570717063519,,,887,14
Bangladesh,2020-05-12,16660,99.0,2902.0,250,0.015006002400960384,,,2003,22
Bangladesh,2020-05-13,16660,99.0,2902.0,250,0.015006002400960384,,,0,0
Bangladesh,2020-05-15,18863,112.0,3361.0,283,0.015002915761013626,,,2203,33
Bangladesh,2020-05-16,20065,119.0,3882.0,298,0.014851731871417891,,,1202,15
Bangladesh,2020-05-17,20995,125.0,4117.0,314,0.014955941890926413,,,930,16
Bangladesh,2020-05-18,22268,132.0,4373.0,328,0.014729656906772047,,,1273,14
Bangladesh,2020-05-19,23870,142.0,4585.0,349,0.014620863007959782,,,1602,21
Bangladesh,2020-05-20,25121,149.0,4993.0,370,0.014728713028939931,,,1251,21
Bangladesh,2020-05-21,26738,159.0,5207.0,386,0.014436382676340788,,,1617,16
Bangladesh,2020-05-22,28511,169.0,5602.0,408,0.014310266213040582,,,1773,22
Bangladesh,2020-05-23,30205,179.0,6192.0,432,0.01430226783645092,,,1694,24
Bangladesh,2020-05-24,32078,191.0,6486.0,452,0.014090654030799924,,,1873,20
Bangladesh,2020-05-25,33610,200.0,6901.0,480,0.014281463850044631,,,1532,28
Bangladesh,2020-05-26,35585,211.0,7334.0,501,0.014078965856400168,,,1975,21
Bangladesh,2020-05-27,36751,218.0,7579.0,522,0.014203695137547278,,,1166,21
Bangladesh,2020-05-28,38292,227.0,7925.0,544,0.014206622793272746,,,1541,22
Bangladesh,2020-05-29,40321,239.0,8425.0,559,0.013863743458743584,,,2029,15
Bangladesh,2020-05-30,42844,254.0,9015.0,582,0.01358416581084866,,,2523,23
Bangladesh,2020-05-31,44608,265.0,9375.0,610,0.01367467718794835,,,1764,28
Bangladesh,2020-06-01,47153,280.0,9781.0,650,0.013784912942972877,,,2545,40
Bangladesh,2020-06-02,49534,294.0,10597.0,672,0.013566439213469537,,,2381,22
Bangladesh,2020-06-03,52445,311.0,11120.0,709,0.0135,,,2911,37
Bangladesh,2020-06-04,57563,342.0,12161.0,781,0.0136,,,5118,72
Bangladesh,2020-06-05,57563,342.0,12161.0,781,0.0136,,,0,0
Bangladesh,2020-06-06,60391,359.0,12804.0,811,0.0134,,,2828,30
Bangladesh,2020-06-07,63026,374.0,13325.0,846,0.0134,,,2635,35
Bangladesh,2020-06-08,65769,391.0,13903.0,888,0.0135,,,2743,42
Bangladesh,2020-06-09,68504,407.0,14560.0,930,0.0136,,,2735,42
Bangladesh,2020-06-10,71675,426.0,15336.0,975,0.0136,,,3171,45
Bangladesh,2020-06-12,78052,464.0,16747.0,1049,0.0134,,,6377,74
Bangladesh,2020-06-13,81523,484.0,17249.0,1095,0.0134,,,3471,46
Bangladesh,2020-06-14,84379,501.0,17827.0,1139,0.0135,,,2856,44
Bangladesh,2020-06-15,87520,520.0,18730.0,1171,0.0134,,,3141,32
Bangladesh,2020-06-16,90619,538.0,18731.0,1209,0.0133,,,3099,38
Bangladesh,2020-06-17,94481,561.0,136264.0,1262,0.0134,,,3862,53
Bangladesh,2020-06-18,98489,585.0,38189.0,1305,0.0133,,,4008,43
Bangladesh,2020-06-19,102292,608.0,40164.0,1343,0.0131,,,3803,38
Bangladesh,2020-06-20,105535,627.0,42945.0,1388,0.0132,,,3243,45
Bangladesh,2020-06-21,108775,646.0,43993.0,1425,0.0131,,,3240,37
Bangladesh,2020-06-22,112306,667.0,45077.0,1464,0.013000000000000001,,,3531,39
Bangladesh,2020-06-23,115786,688.0,46755.0,1502,0.013000000000000001,,,3480,38
Bangladesh,2020-06-24,119198,708.0,47635.0,1545,0.013000000000000001,,,3412,43
Bangladesh,2020-06-25,122660,729.0,49666.0,1582,0.0129,,,3462,37
Bangladesh,2020-06-26,126606,752.0,51495.0,1621,0.0128,,,3946,39
Bangladesh,2020-06-27,130474,775.0,53133.0,1661,0.0127,,,3868,40
Bangladesh,2020-06-28,133978,796.0,54318.0,1695,0.0127,,,3504,34
Bangladesh,2020-06-29,137787,818.0,55727.0,1738,0.0126,,,3809,43
Bangladesh,2020-06-30,141801,842.0,57780.0,1783,0.0126,,,4014,45
Bangladesh,2020-07-01,145483,864.0,59624.0,1847,0.0127,,,3682,64
Bangladesh,2020-07-02,149258,886.0,62108.0,1888,0.0126,,,3775,41
Bangladesh,2020-07-03,153277,910.0,66442.0,1926,0.0126,,,4019,38
Bangladesh,2020-07-04,156391,929.0,8048.0,1968,0.0126,,,3114,42
Bangladesh,2020-07-05,159679,948.0,70721.0,1997,0.0125,,,3288,29
Bangladesh,2020-07-06,162417,965.0,72625.0,2052,0.0126,,,2738,55
Bangladesh,2020-07-07,165618,984.0,76149.0,2096,0.0127,,,3201,44
Bangladesh,2020-07-09,172134,1022.0,80838.0,2197,0.0128,,,6516,101
Bangladesh,2020-07-10,175494,1042.0,84544.0,2238,0.0128,,,3360,41
Bangladesh,2020-07-11,178443,1060.0,86406.0,2275,0.0127,,,2949,37
Bangladesh,2020-07-12,181129,1076.0,88034.0,2305,0.0127,,,2686,30
Bangladesh,2020-07-14,186894,1110.0,98317.0,2391,0.0128,,,5765,86
Bangladesh,2020-07-15,190057,1129.0,103227.0,2424,0.0128,,,3163,33
Bangladesh,2020-07-16,193590,1150.0,0.0,2457,0.0127,,,3533,33
Bangladesh,2020-07-18,199357,1184.0,108725.0,2547,0.0128,,,5767,90
Bangladesh,2020-07-19,202066,1200.0,110098.0,2581,0.0128,,,2709,34
Bangladesh,2020-07-19,202066,1200.0,110098.0,2581,0.0128,,,0,0
Bangladesh,2020-07-21,207453,1232.0,113556.0,2668,0.0129,,,5387,87
Bangladesh,2020-07-22,210525,1250.0,114870.0,2709,0.0129,,,3072,41
Bangladesh,2020-07-23,213254,1267.0,117202.0,2751,0.0129,,,2729,42
Bangladesh,2020-07-24,216110,1284.0,0.0,2801,0.013000000000000001,,,2856,50
Bangladesh,2020-07-25,218658,1299.0,120976.0,2836,0.013000000000000001,,,2548,35
Bangladesh,2020-07-26,221178,1314.0,122090.0,2874,0.013000000000000001,,,2520,38
Bangladesh,2020-07-27,223453,1327.0,123882.0,2928,0.0131,,,2275,54
Bangladesh,2020-07-28,226225,1344.0,125683.0,2965,0.0131,,,2772,37
Bangladesh,2020-07-29,229185,1361.0,127414.0,3000,0.0131,,,2960,35
Bangladesh,2020-07-30,232194,1379.0,130292.0,3035,0.0131,,,3009,35
Bangladesh,2020-07-31,234889,1395.0,132960.0,3083,0.0131,,,2695,48
Bangladesh,2020-08-01,237661,1412.0,135136.0,3111,0.0131,,,2772,28
Bangladesh,2020-08-02,239860,1425.0,136253.0,3132,0.0131,,,2199,21
Bangladesh,2020-08-03,240746,1430.0,136839.0,3154,0.0131,,,886,22
Bangladesh,2020-08-04,242102,1438.0,137905.0,3184,0.0132,,,1356,30
Bangladesh,2020-08-05,244020,1449.0,139860.0,3234,0.0133,,,1918,50
Bangladesh,2020-08-06,246674,1465.0,141750.0,3267,0.0132,,,2654,33
Bangladesh,2020-08-07,249651,1483.0,143824.0,3306,0.0132,,,2977,39
Bangladesh,2020-08-08,252502,1500.0,145584.0,3333,0.0132,,,2851,27
Bangladesh,2020-08-09,255113,1515.0,146604.0,3365,0.0132,,,2611,32
Bangladesh,2020-08-10,257600,1530.0,148370.0,3399,0.0132,,,2487,34
Bangladesh,2020-08-11,260507,1547.0,150437.0,3438,0.0132,,,2907,39
Bangladesh,2020-08-12,263503,1565.0,151972.0,3471,0.0132,,,2996,33
Bangladesh,2020-08-13,266503,1583.0,153089.0,3513,0.0132,,,3000,42
Bangladesh,2020-08-14,269115,1598.0,154871.0,3557,0.0132,,,2612,44
Bangladesh,2020-08-15,271881,1615.0,156623.0,3591,0.0132,,,2766,34
Bangladesh,2020-08-16,274525,1630.0,157635.0,3625,0.0132,,,2644,34
Bangladesh,2020-08-17,276549,1642.0,158950.0,3657,0.0132,,,2024,32
Bangladesh,2020-08-18,279144,1658.0,158950.0,3694,0.0132,,,2595,37
Bangladesh,2020-08-19,282344,1677.0,162825.0,3740,0.0132,,,3200,46
Bangladesh,2020-08-20,285091,1693.0,165738.0,3781,0.0133,,,2747,41
Bangladesh,2020-08-22,290360,1725.0,172615.0,3861,0.0133,,,5269,80
Bangladesh,2020-08-23,292625,1738.0,175567.0,3907,0.0134,,,2265,46
Bangladesh,2020-08-24,294598,1750.0,180091.0,3941,0.0134,,,1973,34
Bangladesh,2020-08-25,297083,1764.0,183875.0,3983,0.0134,,,2485,42
Bangladesh,2020-08-26,299628,1780.0,186756.0,4028,0.0134,,,2545,45
Bangladesh,2020-08-27,302147,1795.0,190183.0,4082,0.0135,,,2519,54
Bangladesh,2020-08-28,304583,1809.0,193458.0,4127,0.0135,,,2436,45
Bangladesh,2020-08-29,306794,1822.0,196836.0,4174,0.0136,,,2211,47
Bangladesh,2020-08-30,308925,1835.0,198863.0,4206,0.0136,,,2131,32
Bangladesh,2020-08-31,310822,1846.0,201907.0,4248,0.0137,,,1897,42
Bangladesh,2020-09-01,312996,1859.0,204887.0,4281,0.0137,,,2174,33
Bangladesh,2020-09-02,314946,1871.0,208177.0,4316,0.0137,,,1950,35
Bangladesh,2020-09-03,317528,1886.0,211016.0,4351,0.0137,,,2582,35
Bangladesh,2020-09-04,319686,1899.0,213980.0,4383,0.0137,,,2158,32
Bangladesh,2020-09-05,321615,1910.0,216191.0,4412,0.0137,,,1929,29
Bangladesh,2020-09-07,325157,1931.0,221275.0,4479,0.0138,,,3542,67
Bangladesh,2020-09-08,327359,1944.0,224573.0,4516,0.0138,,,2202,37
Bangladesh,2020-09-09,329251,1955.0,227809.0,4552,0.0138,,,1892,36
Bangladesh,2020-09-10,331078,1966.0,230084.0,4593,0.0139,,,1827,41
Bangladesh,2020-09-11,332970,1978.0,233550.0,4634,0.0139,,,1892,41
Bangladesh,2020-09-12,334762,1988.0,236024.0,4668,0.0139,,,1792,34
Bangladesh,2020-09-13,336044,1996.0,238271.0,4702,0.013999999999999999,,,1282,34
Bangladesh,2020-09-14,337520,2005.0,240643.0,4733,0.013999999999999999,,,1476,31
Bangladesh,2020-09-15,339332,2015.0,243155.0,4759,0.013999999999999999,,,1812,26
Bangladesh,2020-09-16,341056,2026.0,245594.0,4802,0.0141,,,1724,43
Bangladesh,2020-09-17,342671,2035.0,247969.0,4823,0.0141,,,1615,21
Bangladesh,2020-09-18,344264,2045.0,250412.0,4859,0.0141,,,1593,36
Bangladesh,2020-09-20,347372,2063.0,254386.0,4913,0.0141,,,3108,54
Bangladesh,2020-09-21,348918,2072.0,256565.0,4939,0.0142,,,1546,26
Bangladesh,2020-09-22,350621,2082.0,258717.0,4979,0.0142,,,1703,40
Bangladesh,2020-09-23,352178,2092.0,260790.0,5007,0.0142,,,1557,28
Bangladesh,2020-09-24,353844,0.0,,5044,0.0143,2102.0,,1666,37
Bangladesh,2020-09-25,355384,0.0,,5072,0.0143,2111.0,,1540,28
Bangladesh,2020-09-26,356767,0.0,,5093,0.0143,2119.0,,1383,21
Bangladesh,2020-09-27,357873,0.0,,5129,0.0143,2125.0,,1106,36
Bangladesh,2020-09-28,359148,0.0,,5161,0.0144,2133.0,,1275,32
Bangladesh,2020-09-29,360555,0.0,,5193,0.0144,2141.0,,1407,32
Bangladesh,2020-09-30,362043,0.0,,5219,0.0144,2150.0,,1488,26
Bangladesh,2020-10-02,364987,0.0,,5272,0.0144,2168.0,,2944,53
Bangladesh,2020-10-03,364987,0.0,,5272,0.0144,2168.0,,0,0
Bangladesh,2020-10-04,366383,0.0,,5305,0.0145,2176.0,,1396,33
Bangladesh,2020-10-05,367565,0.0,,5325,0.0145,2183.0,,1182,20
Bangladesh,2020-10-06,368690,0.0,,5348,0.0145,2190.0,,1125,23
Bangladesh,2020-10-08,371631,0.0,,5405,0.0145,2207.0,,2941,57
Bangladesh,2020-10-09,373151,0.0,,5440,0.0146,2216.0,,1520,35
Bangladesh,2020-10-10,374592,0.0,,5460,0.0146,2225.0,,1441,20
Bangladesh,2020-10-11,375870,0.0,,5477,0.0146,2232.0,,1278,17
Bangladesh,2020-10-12,377073,0.0,,5500,0.0146,2240.0,,1203,23
Bangladesh,2020-10-13,378266,0.0,,5524,0.0146,2247.0,,1193,24
Bangladesh,2020-10-14,379738,0.0,,5555,0.0146,2255.0,,1472,31
Bangladesh,2020-10-15,381275,0.0,,5577,0.0146,2264.0,,1537,22
Bangladesh,2020-10-18,386086,0.0,,5623,0.0146,2293.0,,4811,46
Bangladesh,2020-10-19,387295,0.0,,5646,0.0146,2300.0,,1209,23
Bangladesh,2020-10-20,388569,0.0,,5660,0.0146,2308.0,,1274,14
Bangladesh,2020-10-22,391586,0.0,,5699,0.0146,2326.0,,3017,39
Bangladesh,2020-10-23,393131,0.0,,5723,0.0146,2335.0,,1545,24
Bangladesh,2020-10-24,394827,0.0,,5747,0.0146,2345.0,,1696,24
Bangladesh,2020-10-25,396413,0.0,,5761,0.0145,2354.0,,1586,14
Bangladesh,2020-10-26,397507,0.0,,5780,0.0145,2361.0,,1094,19
Bangladesh,2020-10-27,398815,0.0,,5803,0.0146,2369.0,,1308,23
Bangladesh,2020-10-28,401586,2385.0,,5838,0.0145,,1335.0,2771,35
